Title,Rating,Price,Processor,RAM,Display Size,Storage Capacity
DELL Inspiron Core i3 11th Gen - (4 GB/512 GB SSD/Windows 10) Inspiron 3501 Thin and Light Laptop,4.4,"₹45,990",Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
HP Intel Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0212TU 2 in 1 Laptop,4.2,"₹49,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,35.56 cm (14 inch) Touchscreen Display,256 GB SSD
MICROSOFT Surface Laptop 3 Core i5 10th Gen - (8 GB/128 GB SSD/Windows 10 Home) 1867 Laptop,4.4,"₹94,490",Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,33.02 cm (13 inch) Touchscreen Display,128 GB SSD
ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphi...,3.9,"₹1,07,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,39.62 cm (15.6 Inch) Display,1 TB SSD
acer Swift 5 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF514-52T Thin and Light Laptop,4,"₹81,998",Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,35.56 cm (14 inch) Touchscreen Display,256 GB SSD
ASUS Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 4GB GeForce R...,N/A,"₹98,900",Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB SSD
HP Ryzen 7 Octa Core 5800U - (16 GB/512 GB SSD/Windows 11 Home) x360-ay1064au Thin and Light Laptop,N/A,"₹94,500",AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,33.78 cm (13.3 Inch) Touchscreen Display,512 GB SSD
Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Lapt...,4.3,"₹16,990",MediaTek MediaTek MT8788 Processor,4 GB LPDDR4 RAM,1 Year Onsite Warranty,29.46 cm (11.6 Inch) Display
DELL Inspiron 3510 Pentium Quad Core 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) 3510 Laptop,3.2,"₹35,500",Intel Pentium Quad Core Processor (11th Gen),4 GB DDR4 RAM,39.62 cm (15.6 inch) Display,256 GB SSD
Lenovo IdeaPad Gaming 3 Intel Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA...,4.3,"₹62,990",Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
Lenovo Legion 5 Intel Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics) Legion 5 15I...,N/A,"₹1,05,990",Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dv1001TU Thin and Light Lap...,4.4,"₹68,000",Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,35.56 cm (14 inch) Display,512 GB SSD
MSI Ryzen 7 Octa Core 5700U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 A5M-280IN Notebook,4.2,"₹52,990",AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
DELL Inspiron 15 7000 Series Core i7 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/2 GB Graphics...,N/A,"₹89,990",Intel Core i7 Processor (8th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB HDD|128 GB SSD
DELL 7000 Series Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 7420...,4.8,"₹1,05,490",Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,35.56 cm (14 inch) Touchscreen Display,512 GB SSD
acer Aspire Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Notebook,N/A,"₹52,990",Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
ASUS Ryzen 9 Octa Core 10th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 8GB...,N/A,"₹1,91,900",AMD Ryzen 9 Octa Core Processor (10th Gen),16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB SSD
ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Grap...,4.2,"₹1,01,000",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
Lenovo Legion 5 Pro Ryzen 7 Octa Core Ryzen™ 7 5800H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/N...,N/A,"₹1,79,998",AMD Ryzen 7 Octa Core Processor,32 GB DDR5 RAM,40.64 cm (16 inch) Display,1 TB SSD
SAMSUNG Galaxy Book3 Core i7 Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin a...,N/A,"₹89,990",Intel Core i7 Processor (13th Gen),16 GB LPDDR4X RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
acer Swift 3 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF313-51-506P Thin and Light Laptop,3.6,"₹55,490",Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,33.78 cm (13.3 inch) Display,256 GB SSD
HP Pavilion Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1048TU Thin and Light Lap...,3.8,"₹69,490",Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,35.56 cm (14 inch) Touchscreen Display,512 GB SSD
DELL G15 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti...,3.6,"₹1,07,590",Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
ASUS Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV101WS Laptop,N/A,"₹29,000",Intel Pentium Quad Core Processor,8 GB DDR4 RAM,35.56 cm (14 inch) Display,256 GB SSD
DELL Vostro Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Light Laptop,3.4,"₹73,990",Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,40.64 cm (16 inch) Display,512 GB SSD
ASUS Celeron Dual Core 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) E410KA-BV002W Business Laptop,N/A,"₹24,990",Intel Celeron Dual Core Processor (10th Gen),4 GB DDR4 RAM,35.56 cm (14 inch) Display,256 GB SSD
DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/2 GB Graphics) INSPIRON 3501 Thi...,4.2,"₹65,990",Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB HDD|256 GB SSD
Lenovo Legion 5 Pro Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,N/A,"₹1,59,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,103.23 cm (40.64 cm) Display,1 TB SSD
Lenovo ThinkPad Core i5 10th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 10 Pro) T14 Thin and Light Lap...,N/A,"₹1,22,490",Intel Core i5 Processor (10th Gen),16 GB DDR4 RAM,35.56 cm (14 Inch) Touchscreen Display,512 GB HDD|512 GB SSD
ASUS Vivobook Go 15 (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ522WS...,N/A,"₹52,990",AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop,4.2,"₹64,990",Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,35.56 cm (14 inch) Display,512 GB SSD
ASUS Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050 4G...,N/A,"₹91,400",Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
Infinix INBook X2 Plus Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL25 Thin and Light Laptop,4.2,"₹31,990",Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,39.62 cm (15.6 Inch) Display,256 GB SSD
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,3.7,"₹47,990",Intel Core i7 Processor (10th Gen),16 GB LPDDR4X RAM,35.56 cm (14 Inch) Display,512 GB SSD
HP 250 G8 Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 250 G8 Notebook,4,"₹37,600",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-FR2508TU Laptop,4,"₹41,960",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
Lenovo IdeaPad 1 Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Light La...,3.7,"₹22,990",Intel Celeron Dual Core Processor,4 GB DDR4 RAM,29.46 cm (11.6 Inch) Display,256 GB SSD
HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s-GY0501AU Thin and Light Laptop,4.3,"₹34,990",AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,256 GB SSD
Avita Liber Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) NS14A8INR671-PAG Thin and Light Laptop,3.8,"₹51,990",Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,35.56 cm (14 inch) Display,1 TB SSD
HP Victus Ryzen 7 Octa Core 6800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,N/A,"₹90,990",AMD Ryzen 7 Octa Core Processor,8 GB DDR5 RAM,40.89 cm (16.1 Inch) Display,512 GB SSD
Lenovo Ideapad 330s Core i5 8th Gen - (4 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 330S-15IKB Thin an...,4,"₹52,490",Intel Core i5 Processor (8th Gen),4 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB HDD
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Laptop,4.3,"₹39,660",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce R...,N/A,"₹1,26,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,96.52 cm (38 cm) Display,512 GB SSD
DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3511 Laptop,N/A,"₹44,331",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
Lenovo Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Pro/2 GB Graphics) Thinkpad P43s Thin and Light ...,N/A,"₹2,44,801",Intel Core i7 Processor (8th Gen),16 GB DDR4 RAM,35.56 cm (14 inch) Display,512 GB SSD
HP Spectre x360 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) 13-aw0205tu 2 in 1 Laptop,3.3,"₹1,49,490",Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,33.78 cm (13.3 inch) Touchscreen Display,512 GB SSD
ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,4.8,"₹79,990",AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,5,"₹1,42,490",Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,35.56 cm (14 inch) Display,1 TB SSD
acer Aspire 7 Core i5 9th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650...,4.4,"₹53,990",Intel Core i5 Processor (9th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,512 GB SSD
MSI GF63 Thin Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 ...,4.1,"₹53,990",Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,39.62 cm (15.6 inch) Display,1 TB HDD
HP Laptop Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2717TU Thin and Light Laptop,4.2,"₹39,990",Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,39.62 cm (15.6 Inch) Display,512 GB SSD
DELL G15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) ...,4.3,"₹69,490",NVIDIA GeForce GTX 1650,"15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits",In-built Alienware Command center software with enhanced control over system settings,Game shift key for Turbo boost of power
ASUS Chromebook Flip Touch Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C523NA-A20303 Chrom...,4,"₹25,990",Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,1 Year Onsite Warranty,39.62 cm (15.6 inch) Touchscreen Display
